Sample	Chromosome	Start_position	End_position	Num_markers	Seg.CN
X1580	19	16736800	19344019	1337	0.0126183932761971
X1580	19	19344100	24107223	856	-0.496928062102286
X1580	19	24126278	24163400	11	-0.317547868489301
X1580	19	27963341	30443478	73	1.19354100523487
X1580	19	30444000	31640123	37	0.742630365345667
X1580	19	32352746	34779500	482	0.387702206128144
X1580	19	34929937	36719627	876	0.865836246140756
X1580	19	36719900	37566349	201	0.347394339284697
X1580	19	37584105	44661394	3039	-0.510798224343539
X1580	19	44661755	50622800	2895	-0.581708252252665
X1580	19	50625258	50649868	15	0.328236355015004
X1580	19	50656245	51023300	194	-0.626157825823477
X1580	19	51024100	53768500	1043	-0.41305627879264
X1580	19	53775524	55707600	1197	-0.555118511726229
X1580	19	55711388	58599311	1069	-0.405000040608533
X1580	20	87700	1566300	250	0.843592679001383
X1580	20	1570800	10055753	1007	0.400198283323004
X1580	20	10275700	13009396	96	0.931998270808517
X1580	20	13049100	30398100	1066	0.390338691983884
X1580	20	30399310	33071958	571	0.629708673338468
X1580	20	33072300	48748000	2818	0.369573664103934
X1580	20	48827599	51398700	387	0.716176542531301
X1580	20	51432246	62964416	1207	0.370786533723429
X1580	21	9549000	10614000	48	-0.818028376187254
X1580	21	10716837	33962264	1091	0.0212644813410125
X1580	21	34073700	35050100	58	0.402379408215255
X1580	21	35720700	46681100	1977	-0.433259629334981
X1580	22	16136900	17619200	210	-0.029051186730671
X1580	22	17628665	18370209	145	0.352002909030969
X1580	22	18370430	43075380	5816	0.00746178571079584
X1580	22	43123900	43683848	133	0.305709044177212
X1580	22	43711591	50798936	1334	0.0746859113033433
X1580	23	284000	14532200	839	-0.444143586895021
X1580	23	14574500	17899200	349	0.0516058307605052
X1580	23	18165200	22274400	458	-0.466791458753572
X1580	23	22436500	24888200	214	0.0844882609103693
X1580	23	24930400	77841200	4192	-0.468304366454973
X1580	23	77853800	78139800	78	-1.237959530144
X1580	23	78272700	107603500	1294	-0.468525385246806
X1580	23	107628800	111146600	344	0.0136340446728477
X1580	23	111147800	118804965	429	-0.455023097706791
X1580	23	118825263	121864081	325	0.0314757609144343
X1580	23	122242341	133536200	699	-0.491048145529123
X1580	23	133596463	135194423	120	0.0540041479049545
X1580	23	135249107	155238700	2011	-0.46164039661458
X1582	1	13200	847700	23	-0.0644033553592675
X1582	1	856800	11079700	2301	0.305573858982373
X1582	1	11080300	20483600	2248	0.189295129921516
X1582	1	20485300	36137000	3441	-0.6425014099563
X1582	1	36137300	41484200	1063	0.212161705096128
X1582	1	41484500	156920900	11891	0.0605489536284521
X1582	1	156923900	196685378	4623	-0.00158389430561527
X1582	1	196689402	208217753	2428	0.0480071665945315
X1582	1	208218028	223731000	1270	-0.776773524110272
X1582	1	223744083	248180800	2978	0.0310783123198344
X1582	1	248181075	248858600	128	-0.761382283636957
X1582	2	14300	33840700	3477	0.547323644102082
X1582	2	35471500	44024400	813	-0.750950444137696
X1582	2	44166900	58252200	957	0.520224822700032
X1582	2	58460900	151033900	7728	-0.00601882902658709
X1582	2	151043600	175979916	2527	0.354619230519724
X1582	2	175992300	176632900	85	0.80938154924702
X1582	2	177177956	196726100	1989	0.366018223670805
X1582	2	196729200	208339595	1492	0.532210647414258
X1582	2	208340000	210678100	319	0.386146603515729
X1582	2	211383948	222941600	1679	0.0209495902842753
X1582	2	223052200	241253600	2726	-0.772481763251746
X1582	3	197800	9081400	448	0.431867051401437
X1582	3	9104800	36903200	2442	0.870711393997647
X1582	3	36976200	43561400	1143	0.498443483388312
X1582	3	43565700	50934000	2438	0.0746237206820725
X1582	3	51064700	59049700	1758	-0.732723804539319
X1582	3	59752400	115676100	2677	0.0472838350863148
X1582	3	115676474	122860278	756	-0.790162979173155
X1582	3	122872383	167653500	4354	-0.0833626240919944
X1582	3	167684300	167825300	18	-0.00541656878571087
X1582	3	168010100	168824900	31	0.440076605213312
X1582	3	168829300	170085200	130	0.934891327209255
X1582	3	170097400	197960581	2903	0.554274520553762
X1582	4	53200	39737500	3134	-0.660607830849334
X1582	4	39745800	190060300	9149	-0.0193942869418362
X1582	5	140400	45695900	2894	0.0169896687297691
X1582	5	49658400	80256000	2270	-0.757060832620521
X1582	5	80289200	80559400	53	0.0394320370403863
X1582	5	80559700	102296282	1042	-0.782811168103584
X1582	5	102373500	171914500	6589	0.0209412444242243
X1582	5	171957700	172255270	52	0.527234128992904
X1582	5	172283671	180902536	1545	0.0615845852091847
X1582	6	152700	73462100	8801	0.0281019806019799
X1582	6	73466300	73820500	69	0.582871696557987
X1582	6	73823600	91521600	1189	0.0290132578489467
X1582	6	93092500	159710888	5015	-0.759744225985382
X1582	6	159711231	159712500	6	-2.50474729355092
X1582	6	159712686	170640300	992	-0.757709127180962
X1582	7	19700	6796700	1318	-0.65966618964669
X1582	7	6801100	23832900	1003	-0.822101831405481
X1582	7	23904200	89336900	5094	0.00583123216407443
X1582	7	90119700	99354300	1047	0.515725325036908
X1582	7	99358400	107915500	2011	0.607213706166959
X1582	7	107916900	129458300	1618	0.505313137662351
X1582	7	129458598	154588175	3263	0.873148354416085
X1582	7	154637850	159117420	473	0.559480953412612
X1582	8	166100	37598400	3045	-0.758927124027438
X1582	8	37696000	47191100	931	0.0702091737731283
X1582	8	47198200	47777800	48	0.905402430366742
X1582	8	47778400	52150000	229	-0.0423255274765291
X1582	8	52159100	119089747	3712	0.45600486366282
X1582	8	119091100	123427934	376	0.817389853660585
X1582	8	123430143	139932488	1004	1.06114918301937
X1582	8	139988900	140541308	44	1.07606304279743
X1582	8	140544200	144890200	1474	1.24063998308227
X1582	8	144930800	145053963	35	1.14098052567142
X1582	9	12200	16419300	1004	0.673187678813813
X1582	9	16419600	22447400	443	0.220778904034807
X1582	9	22447700	37920100	1607	0.0475870624813757
X1582	9	37948800	39632300	92	0.454766963951368
X1582	9	39808700	107489000	3477	-0.00492512981174636
X1582	9	107489284	138220900	6570	-0.338647179007882
X1582	10	84700	133659662	13063	0.0408948258332211
X1582	11	86900	2270000	1036	-0.608685175683489
X1582	11	2299500	24732200	3310	-0.773505708088766
X1582	11	24738300	62152000	3740	-0.0249990625681008
X1582	11	62190200	68448700	3005	0.052248780002954
X1582	11	68449200	68891400	89	0.556780494152291
X1582	11	68892800	70333100	191	0.0453678286243161
X1582	11	70333400	113113210	4073	-0.0397231821337706
X1582	11	113197329	124158930	2070	0.445219281196333
X1582	11	124185381	125139702	291	1.11187371811087
X1582	11	125258700	134487876	970	0.437314882417214
X1582	12	67100	27798100	3891	0.509472244730875
X1582	12	27962000	29768100	119	-0.0620500517714434
X1582	12	29783400	32986600	338	0.67005124849252
X1582	12	33376800	120915000	11189	0.0192814299865343
X1582	12	120978800	133234600	2036	-0.704772276519044
X1582	13	19026100	43970700	2225	-0.0659093142878558
X1582	13	43971100	74414700	1149	-0.743349402962579
X1582	13	74414900	97464500	675	0.0126868764365576
X1582	13	97953800	114324995	1558	0.538061424968738
X1582	14	19096500	100132857	8781	0.0283813122928112
X1582	14	100135900	104942093	1146	0.150534104269749
X1582	14	104942474	105052200	69	0.0885675190407801
X1582	14	105054109	106875057	588	0.606849929889628
X1582	15	20003700	37966600	1856	-0.00917165411710961
X1582	15	37966900	67373400	5044	-0.757287147357106
X1582	15	67384900	101977800	4714	0.0173576942769979
X1582	16	60500	14309300	3258	-0.655925065488486
X1582	16	14436700	18592600	544	0.545215791953329
X1582	16	18592800	26136100	1529	0.886976727404415
X1582	16	27066900	55875251	2940	0.0587942320674749
X1582	16	55944100	90222600	5710	-0.716902021980649
X1582	17	137700	8371600	3102	-0.700626113014582
X1582	17	8380000	21284800	2495	-0.775950487163474
X1582	17	21285200	27312303	93	-0.745397433270842
X1582	17	27419711	28858300	604	0.515907548316772
X1582	17	28858600	29761263	333	0.0662718559439374
X1582	17	29794000	46067700	4813	-0.7218972741852
X1582	17	46067777	46287100	36	-0.435766535820471
X1582	17	46297500	67886056	3641	-0.710062508648869
X1582	17	67891780	80050070	2716	-0.152478321886123
X1582	17	80058535	80139951	68	0.664209058384737
X1582	17	80140221	81194254	414	-0.139065600603637
X1582	18	47500	77437000	4930	-0.00335603676055357
X1582	19	107400	2576300	1191	-0.551724649835176
X1582	19	2631000	18760188	7021	0.113517192552815
X1582	19	18765398	19937900	581	0.630079080986512
X1582	19	19956698	50799502	8573	0.0446715518183953
X1582	19	50802444	58599311	3563	0.533783516551159
X1582	20	87800	32372300	2918	0.0070889351152737
X1582	20	32428316	41564200	2003	-0.754135182998931
X1582	20	41997600	62964400	2882	0.0112854722832596
X1582	21	9548800	46681100	3365	0.081043070811276
X1582	22	16136800	21126171	1280	0.0589082680192807
X1582	22	21126900	21923200	125	0.589695814053094
X1582	22	21923500	27050100	1253	-0.00667068818635976
X1582	22	27060300	49824382	4687	-0.739084221869611
X1582	22	49883837	50016600	66	0.179463849844732
X1582	22	50030500	50799058	548	-0.611167572349022
X1582	23	284200	155238800	11936	-0.0121217588781114
X1593	1	13300	972100	99	-0.214542040621112
X1593	1	972300	31744500	7290	-0.272766033000636
X1593	1	31744800	73106100	6028	-0.191302394561592
X1593	1	74026900	74182700	13	0.280756166664541
X1593	1	74182800	108827293	2531	-0.0705157163259314
X1593	1	108830500	120578900	2112	-0.182337910025653
X1593	1	120665100	145580900	139	-0.0370763835359145
X1593	1	145586300	156969535	3874	0.038465208659917
X1593	1	156970000	158088319	192	0.385762057318414
X1593	1	158088545	169732900	2067	0.047019073485565
X1593	1	169733564	174756900	698	0.488430322198417
X1593	1	174800300	192576869	1861	0.0978833519623292
X1593	1	192578100	197429500	344	0.0495828695017099
X1593	1	197429701	200605255	198	-0.0113688798209608
X1593	1	200605500	248858600	6898	-0.0902748036019993
X1593	2	14400	21143200	1448	0.179161746970834
X1593	2	23398800	36886900	2328	-0.0647164144873646
X1593	2	36893900	54970200	1590	0.163105029810012
X1593	2	54973200	64096400	695	0.344885023591224
X1593	2	64096700	96986300	3415	0.125260884673253
X1593	2	96988300	98794400	427	0.450905412564744
X1593	2	98794700	99551800	187	0.195803998996258
X1593	2	99554200	100591500	101	-0.171001062334863
X1593	2	100660700	102443200	290	0.164840566070888
X1593	2	102445400	108499500	380	-0.151302357141994
X1593	2	108507689	113595774	715	0.165643995916842
X1593	2	113596200	119862700	322	-0.172349715304034
X1593	2	119881900	121765300	228	0.175833154373596
X1593	2	123690212	135872948	1283	-0.248901902861435
X1593	2	135876201	203439307	6522	-0.125601549286571
X1593	2	203439794	217813356	1296	-0.16463917579422
X1593	2	217813700	219641044	1153	-0.285108987280392
X1593	2	219641200	241253500	2914	-0.159465634263241
X1593	3	197700	3845300	140	0.278306559148824
X1593	3	3845600	11037100	906	-0.0491012489401439
X1593	3	11234400	33866700	1855	0.269513810586701
X1593	3	35215800	89450400	6720	-0.045272484851954
X1593	3	89472400	93877100	10	0.134909183181384
X1593	3	93879200	109329081	1119	0.374209141312078
X1593	3	109330600	141260079	4294	0.211843159187917
X1593	3	141262110	141609388	58	0.333459111406128
X1593	3	141609800	164341452	1552	0.155980021215482
X1593	3	164979294	165189018	65	0.813521585929404
X1593	3	165189500	186052100	2053	1.03278956465842
X1593	3	186052200	195778700	916	0.662248257401995
X1593	3	195778891	195788852	33	-0.544752513213934
X1593	3	195789400	197960600	517	0.705108788337696
X1593	4	53400	507400	97	-0.228417387388039
X1593	4	507600	8868200	1704	-0.413663071815857
X1593	4	8868500	53378100	2201	-0.28867198088903
X1593	4	53379100	159350243	7244	-0.0753913511238419
X1593	4	159351000	190060300	1471	-0.364484792489577
X1593	5	140200	2749100	584	0.0454279014824334
X1593	5	2749500	50369600	2706	0.285806379468938
X1593	5	50371100	52011600	96	1.29367635132214
X1593	5	52079000	95822700	3072	-0.647579393016706
X1593	5	95823900	113593316	879	0.41136658802251
X1593	5	113593500	118603027	194	0.0841978587293462
X1593	5	118841100	131942600	878	0.382441912380631
X1593	5	131944600	135951340	702	0.0472133709816325
X1593	5	135952758	140042900	651	0.310326006999534
X1593	5	140114500	149199073	1622	-0.0206770912747887
X1593	5	149200300	167285200	1792	-0.261351679393296
X1593	5	167375100	180902386	2162	-0.522143679629045
X1593	6	106500	26450100	2042	0.197922937152055
X1593	6	26451000	44362100	5337	0.104624903375295
X1593	6	44368500	64436300	1417	0.215104580796648
X1593	6	64439200	123063900	3830	-0.146958517264396
X1593	6	123218500	170640300	4447	0.0349992848561991
X1593	7	19700	57835400	5411	0.353004605321934
X1593	7	62381000	66152400	404	0.706850720429754
X1593	7	66231500	67024800	132	0.274034506675042
X1593	7	67025100	77254500	1085	-0.251870757737187
X1593	7	77256500	97970300	1535	-0.0710308055441113
X1593	7	97972200	100888414	1191	-0.242447867418717
X1593	7	100888842	100972346	56	-0.347362391031046
X1593	7	100972786	102749500	480	-0.290036484609652
X1593	7	102751600	123869300	1731	-0.0956634458065047
X1593	7	123876100	159117420	4517	-0.216208369604409
X1593	8	166700	92144300	6567	-0.383338827218012
X1593	8	92144500	141441077	3350	-0.148076686319871
X1593	8	141441552	145054200	1341	-0.292598090551181
X1593	9	12100	15594200	958	-0.621931047275717
X1593	9	15623400	23765200	518	0.788868215363719
X1593	9	24543300	65737200	1851	0.266767898315295
X1593	9	65737500	86345000	1275	-0.348685591895032
X1593	9	86345900	110162200	2389	-0.39812060881318
X1593	9	110162270	113595128	676	-0.308998550372426
X1593	9	113595500	122132845	899	-0.414685678973062
X1593	9	122133188	138220900	5150	-0.381445623445424
X1593	10	84800	36944400	3080	-0.189951960677368
X1593	10	36944600	132727000	10406	0.0145017680474968
X1593	10	132749302	133659600	401	-0.142681467832318
X1593	11	87000	1094300	664	-0.214834182259942
X1593	11	1095900	1099700	13	-1.22859165490373
X1593	11	1100000	55270900	6134	-0.163291925137129
X1593	11	55279900	56297300	171	0.463809975244472
X1593	11	56318400	77269000	6310	0.134083100299987
X1593	11	77269900	110580000	2436	0.272127389817662
X1593	11	110580384	126681900	3163	0.143282583698733
X1593	11	126995139	134487900	644	-0.171194550565565
X1593	12	66900	4685400	862	0.473910583691305
X1593	12	4687000	29556900	3449	0.321223957582134
X1593	12	29557100	31103700	150	0.0543159066830665
X1593	12	31103800	47702800	1160	0.229375093954577
X1593	12	47710700	57846200	4317	0.0861586146466369
X1593	12	57846500	103587700	3498	0.202339271066178
X1593	12	103587776	103652823	20	-0.115313253426207
X1593	12	103654814	103798728	107	-0.212229207188233
X1593	12	103806400	133007500	5272	0.0402931548300297
X1593	12	133010200	133234500	85	0.237828976406184
X1593	13	19025900	114325200	5966	-0.132525402840124
X1593	14	19025300	22776200	1105	0.102331667886695
X1593	14	22776400	49852800	2405	-0.0709882060279729
X1593	14	49893700	51952100	354	0.28513818426133
X1593	14	51966700	66496400	1621	-0.148449634659612
X1593	14	66505200	104085842	4818	-0.00449892041543023
X1593	14	104092700	106875046	940	-0.104038847770771
X1593	15	20008500	62044300	6028	-0.0957558597244175
X1593	15	62060300	101805700	6063	-0.192182488555878
X1593	15	101805880	101966162	22	0.0183433932489549
X1593	16	60500	88800	23	-0.0380382180428346
X1593	16	89000	20239123	4192	-0.17263998961275
X1593	16	20311300	20594006	134	-0.755643642275136
X1593	16	20595825	30986200	2510	-0.195606919009091
X1593	16	30986400	65363379	2759	0.00184420928254752
X1593	16	65363457	90171500	4734	-0.452093022901072
X1593	17	137700	22049600	5966	-0.263217752296589
X1593	17	22061965	32605200	1670	-0.0872337498109586
X1593	17	32638700	41610700	2389	-0.42151151688557
X1593	17	41611054	51195500	3481	-0.0548507481514674
X1593	17	51201800	70175500	2925	0.142551161498144
X1593	17	70175800	75764154	1080	-0.0833724447401245
X1593	17	75764400	81122000	1728	0.108464998251591
X1593	17	81122500	81194287	40	-0.0145093352671791
X1593	18	47400	68839000	4810	0.155663685865541
X1593	18	68843900	77436580	425	-0.16901418831845
X1593	19	107400	12900600	5818	-0.451952601472089
X1593	19	12904473	19662200	3139	0.139543086712354
X1593	19	19663114	24087100	774	0.370723439487838
X1593	19	24087400	24163446	18	0.399911809598802
X1593	19	27750134	34933700	751	0.955447014191774
X1593	19	34933855	35945000	720	0.812872838127293
X1593	19	35957200	36236500	170	1.20984506997031
X1593	19	36236600	37890222	465	1.36391337589828
X1593	19	37890369	40962390	1819	1.22145112056536
X1593	19	40991224	43873100	1237	-0.523610022674235
X1593	19	43873517	44478164	236	-0.253123216408911
X1593	19	44479350	49828872	2644	-0.556776316072729
X1593	19	49829000	51768700	1007	-0.250365587866932
X1593	19	51769000	53761300	779	-0.0143519641132262
X1593	19	53762286	55707858	1278	-0.292932347678811
X1593	19	55709000	58582769	1154	-0.146056167420957
X1593	20	87700	229300	15	0.13240837766744
X1593	20	229700	5501700	1122	-0.02131856105264
X1593	20	5501800	25919650	1600	0.16049441469282
X1593	20	25988200	34071952	920	0.478628246773406
X1593	20	34072300	36797400	847	0.643327460895282
X1593	20	36797600	38241600	324	0.366275289807793
X1593	20	38241929	41023800	248	0.64208673614265
X1593	20	41029100	62956955	3275	0.394982663720195
X1593	20	62957400	62964500	12	0.248184037968861
X1593	21	9548800	10538642	24	-0.0373471661503574
X1593	21	10538900	18858178	224	0.115321272117584
X1593	21	18858307	36320400	1216	-0.219885881546529
X1593	21	36333600	39661100	445	-0.00462822323398593
X1593	21	39661418	46681100	1656	-0.29238683711123
X1593	22	16136800	24510739	2182	-0.212177213139488
X1593	22	24510900	25070586	183	0.290641466691126
X1593	22	25170900	27060300	320	-0.154085454652311
X1593	22	27060448	29050987	143	-0.762078373360419
X1593	22	29053489	30003011	308	-0.11014229976019
X1593	22	30006884	30870282	310	0.540788988921581
X1593	22	30870559	50740000	4608	-0.421923838370804
X1593	22	50740200	50799058	27	-0.236405169584541
X1593	23	284000	3072000	283	0.234299214667472
X1593	23	3072300	16667900	891	0.389467294708054
X1593	23	16670600	50638300	3091	0.164341624662279
X1593	23	50695800	53550900	312	-0.460217618907182
X1593	23	53551400	57985400	557	-0.00516322386096455
X1593	23	57985900	155238700	7199	-0.406114118380901
X1605	1	13300	874200	31	-0.00689645381652034
X1605	1	926000	2408900	787	0.34838963495027
X1605	1	2410500	46906200	9170	0.140534028979907
X1605	1	46930200	97382400	3944	-0.200193241391231
X1605	1	97450200	121117248	2587	-0.382226272959263
X1605	1	121118200	121387800	11	-0.178922518008525
X1605	1	143377400	150159400	705	0.182900389898803
X1605	1	150220600	152353900	904	0.566229304873074
X1605	1	152354293	153541509	171	-0.0190603644253177
X1605	1	153543700	156924214	1756	0.286624605977773
X1605	1	156924700	169520600	2026	0.164096305418187
X1605	1	169523438	169607000	49	-0.0710411283056251
X1605	1	169609500	170167740	127	0.167833745200106
X1605	1	170369356	196685378	2263	-0.125584031109642
X1605	1	196689500	243271200	5910	0.155957248112731
X1605	1	243274700	248239400	524	0.409906145398688
X1605	1	248239456	248650915	78	0.293660330000323
X1605	1	248681400	248858600	41	0.413465665582877
X1605	2	14400	28946600	2758	0.14860780507025
X1605	2	28946800	30568100	143	0.898092689248569
X1605	2	30605900	37645700	696	0.485542207879989
X1605	2	37646000	80419700	3454	0.10558926894855
X1605	2	80545000	86974100	572	0.511278875171825
X1605	2	86986800	91883200	326	0.0703907646061175
X1605	2	91887600	100309100	1059	0.566929163846143
X1605	2	100321600	110886882	855	-0.155221263129327
X1605	2	110908790	115468537	517	0.0842465001445002
X1605	2	115499400	117829000	44	-0.113430508471726
X1605	2	117829400	143437103	1835	-0.42003280045396
X1605	2	143487500	156610696	703	0.0970027522560545
X1605	2	156777900	161804527	459	0.733448037775012
X1605	2	161840000	162504700	170	0.116651094058997
X1605	2	162512500	170860000	891	-0.419105616664868
X1605	2	170929200	172102100	158	0.181567528619039
X1605	2	172102376	181305800	1278	0.515046579942472
X1605	2	181457700	194188000	928	0.343448185466494
X1605	2	195583100	197187200	271	-0.435221851972446
X1605	2	197310573	198147000	115	0.208194166752744
X1605	2	199272124	203765434	797	0.728568298472209
X1605	2	203867900	237097586	3959	-0.426110675350607
X1605	2	237097700	240776030	667	-0.0101377930857081
X1605	2	240782699	241253600	276	-0.408260446404127
X1605	3	197900	47056800	4563	0.0450523343203307
X1605	3	47057100	52813600	2492	0.142380844158582
X1605	3	52814000	90208300	1818	0.0317627634513363
X1605	3	90215600	169089200	6598	0.295636182575343
X1605	3	169089901	189310500	1890	0.529037884483392
X1605	3	189315600	197960581	998	0.363449417834202
X1605	4	53200	6414100	1299	-0.88439841407855
X1605	4	6472300	48850000	2340	-0.443287830753351
X1605	4	48851800	78057900	1790	-0.165853487246928
X1605	4	78058200	78329300	35	-0.511421735774034
X1605	4	78333400	78526500	78	-1.06678895885654
X1605	4	78534600	190060400	6143	-0.460224857205171
X1605	5	140400	1409200	428	0.642449106391944
X1605	5	1409300	39393400	2006	0.394917263139187
X1605	5	39394100	50399800	372	-0.136861112941331
X1605	5	50402200	95823900	2874	-0.494782819008323
X1605	5	95858800	147324100	4244	-0.145466719153884
X1605	5	147342993	153494089	1120	0.0617436058112896
X1605	5	153647100	168118400	775	-0.20876526447517
X1605	5	168125024	180902400	1982	0.135915973123575
X1605	6	152700	21595300	1309	-0.493517823690557
X1605	6	21595800	170640200	14105	-0.158559363825846
X1605	7	19700	6705100	1212	0.263704399501319
X1605	7	6705400	63088000	3683	0.0737440214893627
X1605	7	63113700	65718200	255	0.238081481227449
X1605	7	65718600	72955100	319	0.397821991707384
X1605	7	72960000	77894000	894	0.608816898693672
X1605	7	77895000	98192300	1371	0.403370814982698
X1605	7	98192400	103412988	1736	0.589063097914214
X1605	7	103413300	124893776	1531	0.454270627503508
X1605	7	124897100	159117420	4158	0.326988572865519
X1605	8	166100	32764400	2783	-0.531704967290439
X1605	8	33372700	33722300	44	0.229753981836165
X1605	8	33722700	91071200	3142	-0.165543312225864
X1605	8	91073800	143043377	3388	0.0751929375839767
X1605	8	143044215	144830890	979	0.344124061715121
X1605	8	144831140	145054100	60	0.0966822884785194
X1605	9	12200	66182600	3107	-0.17240756039656
X1605	9	66184500	127405059	5521	-0.499823082949339
X1605	9	127405500	136754618	3080	-0.395023369306443
X1605	9	136755128	136805512	33	-0.398694947770756
X1605	9	136806153	138220900	743	-0.311201069573052
X1605	10	84800	67539700	4461	0.116686262206222
X1605	10	67606800	80634500	1963	0.489007784414218
X1605	10	80644000	128108568	5544	0.336026216354992
X1605	10	128108903	133559931	607	0.477148939129375
X1605	10	133560190	133659700	11	0.178506884140525
X1605	11	130700	4084600	1361	-0.0139463128835474
X1605	11	4086500	61342600	6099	-0.174947347444043
X1605	11	61342900	64776500	1338	-0.0605948531715342
X1605	11	64789600	64989900	173	-0.336712365365451
X1605	11	64990200	76355700	3089	-0.0844447401570846
X1605	11	76364400	85664800	659	0.289352430366752
X1605	11	85682900	134487876	5202	-0.164410933952062
X1605	12	66900	39830100	4407	0.64972367235147
X1605	12	39830300	45036000	502	-0.0598679945443238
X1605	12	45050600	57272500	3746	0.156504843219171
X1605	12	57280600	57696100	257	0.558561471579236
X1605	12	57696500	76842900	1356	0.129212137223292
X1605	12	76843200	133234600	6627	-0.101085483716451
X1605	13	19026200	35232500	1433	-0.485587974547528
X1605	13	35251300	87675800	2181	-0.184958035056499
X1605	13	87676100	114325200	1749	0.109295462723071
X1605	14	19096700	106875061	10089	-0.125727764970153
X1605	15	20003700	20239700	13	-0.432508609129449
X1605	15	20240800	23687000	310	0.0482975051488096
X1605	15	24676000	43368900	2963	-0.489262030208582
X1605	15	43369100	48534100	851	0.051323010132061
X1605	15	48537600	101966162	6831	-0.47053069289856
X1605	16	60600	3606400	1987	-0.228524766870745
X1605	16	3606700	88630267	10437	-0.404771640728406
X1605	16	88630500	90222600	738	-0.313920070761536
X1605	17	137700	1179800	148	-0.859614308533119
X1605	17	1270800	2796500	463	0.061512534575863
X1605	17	2800400	6069400	1092	-0.410761853117469
X1605	17	6080800	7792800	793	-0.0736034274910347
X1605	17	7793100	10039747	745	-0.465398923070555
X1605	17	10198114	20321600	1919	-0.946289853274705
X1605	17	20336000	22049623	199	0.3990696816428
X1605	17	22070615	28950322	666	-0.459417644027681
X1605	17	28950988	46305454	4845	-0.129544880452302
X1605	17	46330900	46549461	19	-1.37870539535957
X1605	17	46550403	78093800	5506	-0.115776452521609
X1605	17	78097596	78569259	262	0.274955605946952
X1605	17	78569525	81194200	681	-0.100638183258632
X1605	18	47400	10807000	893	0.274246788627133
X1605	18	10807300	46518116	2062	-0.153846969888603
X1605	18	46518399	77436580	1772	-0.511445250847515
X1605	19	107400	8605500	3382	-0.323433676864402
X1605	19	8811400	8974000	218	0.0825114733845031
X1605	19	8974500	19646300	4559	0.202472460187
X1605	19	19647055	24163415	738	0.0214068959703967
X1605	19	27750134	33689449	417	0.759040560591876
X1605	19	33744247	58582769	10473	0.13009454084829
X1605	20	87700	763500	113	0.438341212543122
X1605	20	763800	1207000	57	0.218375902039596
X1605	20	1207200	10038445	1098	0.353230095309606
X1605	20	10038596	39023853	3228	0.120015888103988
X1605	20	39025381	48827700	1348	0.507462429400015
X1605	20	48921863	58713735	939	0.777038138009526
X1605	20	58713961	62964400	704	0.614912002924086
X1605	21	9549000	41436000	1799	-0.173908490142621
X1605	21	41436185	46431700	1324	0.0341721847756983
X1605	21	46431882	46681100	95	-0.0036053966985904
X1605	22	16136800	19723649	639	0.343265809815587
X1605	22	19724000	20380800	279	1.26158596936418
X1605	22	20384589	21009600	277	1.66623726802003
X1605	22	21011637	21225319	67	-0.395578895546205
X1605	22	21283656	32802100	2542	-0.0775923076379371
X1605	22	32833699	49265731	3115	-0.401891269329048
X1605	22	49266412	50799100	631	-0.806206948923825
X1605	23	284000	24210900	1753	-0.134707553850531
X1605	23	24211200	141894853	8066	-0.517327477818049
X1605	23	141895278	153469126	664	-0.180605546144035
X1605	23	153470400	154679100	714	0.0647191654415996
X1605	23	154680300	155238900	145	-0.0816219896824604
X1634	1	13200	32091800	6845	-0.215974836150323
X1634	1	32091900	55063300	4560	0.0911321883899998
X1634	1	55069200	109075000	3758	0.266398404069972
X1634	1	109075686	152088200	3603	0.137967633179915
X1634	1	152107513	152884461	190	-0.158777745650667
X1634	1	152884800	167823200	3833	0.112215935313953
X1634	1	167824432	200858100	3174	0.24050095831964
X1634	1	200873213	207819200	1948	0.0893487511977
X1634	1	207867700	227317100	1807	0.00547179895822633
X1634	1	227493614	228458600	360	-0.348159641175933
X1634	1	228461900	248858600	2056	-0.00869365462277587
X1634	2	14400	27453700	2515	0.125652184800327
X1634	2	27453800	70293200	3738	0.209120155526898
X1634	2	70293500	132785800	6128	0.104622682086603
X1634	2	132789923	216217000	7694	0.256344358467887
X1634	2	216217101	219641800	1218	-0.00770969261767775
X1634	2	219906427	232249393	1074	0.191914545323146
X1634	2	232249500	232543773	137	-0.136860385085443
X1634	2	232544303	240457525	1210	0.0729803684829144
X1634	2	240458069	241253600	465	-0.146612874673975
X1634	3	197900	3030800	75	0.0875304741388442
X1634	3	3031000	44864400	3932	-0.0784247367560913
X1634	3	44865000	52534800	2834	-0.187876205629968
X1634	3	52536800	72087500	1545	-0.0386152792815243
X1634	3	72194000	122910100	2915	0.239125274203194
X1634	3	122910394	130104214	1422	0.0439267675230407
X1634	3	130105581	195740982	5607	0.211609692715996
X1634	3	195747288	195892511	119	-0.270909433891237
X1634	3	195895111	197960581	440	0.144918279195814
X1634	4	53300	516000	91	0.129571325633774
X1634	4	521100	10116700	1715	-0.225216311493571
X1634	4	10255500	190112400	9824	0.01862563291204
X1634	5	140300	3601200	568	0.062347596822041
X1634	5	3610100	51384500	2419	0.201510446357091
X1634	5	51384800	93741600	2621	0.0249934360939928
X1634	5	93776300	134970163	2663	0.219727079565177
X1634	5	134996200	180902460	6114	0.0791147154688892
X1634	6	106100	26468800	1998	0.166322904595629
X1634	6	26476300	44343300	5141	0.0392251384094751
