Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	X103	X1032	X1040	X106	X1097	X1098	X1172	X1177	X119	X1192	X1196	X120	X1230	X1237	X1265	X1269	X128	X1283	X1326	X1341	X1364	X137	X1410	X1419	X1471	X1499	X1530	X1548	X1552	X1568	X1580	X1582	X1593	X1605	X1634	X1652	X1677	X1689	X1718	X1751	X1851	X1922	X1928	X1979	X2090	X2120	X2152	X2176	X2212	X23	X2316	X2354	X2357	X2360	X2362	X2374	X2401	X2412	X2415	X2429	X2438	X2443	X2503	X2529	X2554	X2556	X2577	X2587	X2593	X2638	X2648	X2665	X2700	X2704	X2716	X2763	X2773	X2797	X2816	X2825	X2890	X2902	X2949	X2991	X2998	X300	X301	X3056	X3059	X3080	X3107	X3144	X3151	X3225	X3238	X3297	X3349	X3391	X342	X356	X429	X451	X472	X544	X592	X603	X655	X736	X80	X860	X88	X93	X935	X94	X970	X987	X991	
Deletion Peak  9	4q13.2  	chr4:69214501-69486813(probes 58797:58819)        	chr4:69241576-69309662(probes 58800:58803)        	chr4:69250601-69418763(probes 58801:58812)        	1.0204e-05	 1.9024e-05		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	0	0	0	0	0	0	1	1	0	1	0	1	2	1	1	1	0	0	0	0	1	1	1	1	0	1	1	2	0	1	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1	0	1	2	0	1	0	2	1	0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	1	
Deletion Peak 10	4q35.2  	chr4:177360431-190214555(probes 67708:68890)    	chr4:189475149-189874533(probes 68863:68864)    	chr4:173168851-190214555(probes 67363:68890)    	4.1888e-05	 9.3904e-05		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	2	1	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0	1	0	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	
Deletion Peak 11	5q13.2  	chr5:70074468-70904323(probes 73569:73594)        	chr5:70101268-70490599(probes 73572:73576)        	chr5:45695601-118467945(probes 72082:77269)      	6.4534e-18	 6.4534e-18		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	2	1	0	0	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	2	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	2	1	2	1	1	1	1	1	1	1	0	1	1	1	0	0	1	2	2	1	1	0	0	1	1	1	0	1	1	1	1	1	0	
Deletion Peak 12	6p21.33 	chr6:1-39323857(probes 82477:85795)                 	chr6:31996301-32027299(probes 85071:85076)        	chr6:32007601-32027199(probes 85074:85075)        	0.2323	     0.2281		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	
Deletion Peak 13	6q14.3  	chr6:57622242-170805979(probes 87295:95173)      	chr6:85583976-85652747(probes 88880:88884)        	chr6:84688801-88879399(probes 88792:89188)        	0.031399	    0.18855		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	
Deletion Peak 14	6q27    	chr6:154350489-170805979(probes 93714:95173)    	chr6:167810134-168287799(probes 94957:94975)    	chr6:129514670-170805979(probes 91783:95173)    	1.7095e-07	 4.9338e-07		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	1	0	0	1	1	1	
Deletion Peak 15	7p22.1  	chr7:1-14151681(probes 95174:96210)                 	chr7:5876213-5978699(probes 95705:95717)            	chr7:1-16560749(probes 95174:96416)                 	9.5408e-05	 9.3904e-05		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	0	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	0	1	1	1	1	
Deletion Peak 16	8p23.1  	chr8:12174501-12532899(probes 109239:109253)      	chr8:12183801-12359499(probes 109242:109243)      	chr8:12034501-12623999(probes 109238:109262)      	3.6512e-07	 3.6649e-07		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	0	1	1	0	0	1	0	1	1	0	1	1	1	0	0	1	1	0	2	0	0	1	0	1	1	2	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	2	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	2	0	1	1	0	1	0	1	1	1	0	2	1	1	1	1	0	
Deletion Peak 17	9p24.3  	chr9:107528-842099(probes 118858:118934)              	chr9:197501-271899(probes 118870:118872)              	chr9:122001-742407(probes 118861:118924)              	0.028168	   0.027781		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	
Deletion Peak 18	9q34.2  	chr9:128809068-138394717(probes 127215:128224)  	chr9:133415066-134898066(probes 127673:127831)  	chr9:113056670-138394717(probes 125850:128224)  	1.374e-06	 1.3348e-06		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	0	1	0	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	1	1	0	0	1	0	1	1	1	
Deletion Peak 19	10q23.31	chr10:82975501-118048629(probes 134315:137070)  	chr10:89679181-89709089(probes 134757:134758)    	chr10:87930901-91301410(probes 134595:134837)    	0.010974	   0.010974		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	
Deletion Peak 20	11p15.5 	chr11:1-14878299(probes 138565:140015)             	chr11:1-198799(probes 138565:138572)                 	chr11:1-14640542(probes 138565:139988)             	0.00077071	 0.00077071		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	1	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	
Deletion Peak 21	11q11   	chr11:55622841-55780287(probes 142574:142589)    	chr11:55632361-55684464(probes 142575:142579)    	chr11:55573001-55694046(probes 142569:142580)    	0.019495	   0.018853		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	
Deletion Peak 22	12q24.32	chr12:122415110-133275309(probes 159254:160240)	chr12:126855119-128414629(probes 159674:159773)	chr12:123499594-133275309(probes 159370:160240)	0.0038106	  0.0038106		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	
Deletion Peak 23	13q14.2 	chr13:1-75238399(probes 160241:164753)           	chr13:48283079-48461899(probes 162961:162974)    	chr13:43970701-49197149(probes 162554:163005)    	0.01056	   0.015114		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	2	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	
Deletion Peak 24	13q34   	chr13:80337701-114364328(probes 165158:167402)  	chr13:114123495-114286699(probes 167377:167391)	chr13:112881963-114364328(probes 167240:167402)	0.016194	   0.021123		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	
Deletion Peak 25	14q11.2 	chr14:19431401-19752539(probes 167429:167451)    	chr14:19680201-19743019(probes 167447:167450)    	chr14:1-20002999(probes 167403:167475)           	0.0015344	  0.0016029		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	1	0	0	0	0	1	1	1	2	0	2	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	
Deletion Peak 26	15q11.2 	chr15:20291115-20671492(probes 174324:174350)    	chr15:20515330-20597399(probes 174342:174348)    	chr15:1-22616683(probes 174298:174455)           	8.7761e-10	  3.219e-06		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	2	0	1	0	0	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	
Deletion Peak 27	15q14   	chr15:34363822-34762124(probes 175460:175478)    	chr15:34513501-34762124(probes 175473:175478)    	chr15:33154801-55772792(probes 175366:177247)    	2.4164e-08	  0.0048959		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	1	0	1	1	1	0	2	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	0	1	0	0	0	1	1	0	1	0	
Deletion Peak 28	15q15.1 	chr15:1-101991189(probes 174298:181223)         	chr15:42185944-42583399(probes 176151:176191)    	chr15:33154801-55772792(probes 175366:177247)    	3.2978e-05	    0.13446		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	
Deletion Peak 29	16q11.2 	chr16:34013701-46583999(probes 184311:184342)    	chr16:35255501-46479490(probes 184328:184329)    	chr16:35104633-46507636(probes 184315:184331)    	0.10125	    0.11912		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	
Deletion Peak 30	16q24.2 	chr16:73143801-90338345(probes 186481:188031)    	chr16:86550100-87616074(probes 187640:187747)    	chr16:77322301-90338345(probes 186843:188031)    	0.003341	  0.0036823		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	
Deletion Peak 31	17p11.2 	chr17:18393951-18644465(probes 189720:189747)    	chr17:18430601-18458399(probes 189725:189726)    	chr17:18411901-18594599(probes 189722:189740)    	2.5429e-17	  6.765e-14		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	1	1	0	0	1	2	1	1	1	1	1	2	1	0	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	0	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	0	0	0	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	2	1	1	1	1	1	0	1	1	1	1	0	0	
Deletion Peak 32	17q11.1 	chr17:21214101-27073104(probes 190003:190058)    	chr17:22205182-26982169(probes 190051:190052)    	chr17:21211201-27053742(probes 190002:190056)    	3.4368e-08	 0.00030128		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	
Deletion Peak 33	17q11.2 	chr17:30998040-31397385(probes 190446:190493)    	chr17:31278123-31334999(probes 190478:190484)    	chr17:30878201-31903589(probes 190430:190515)    	0.00028056	   0.032055		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	2	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	2	1	0	
Deletion Peak 34	17q21.31	chr17:45475401-45601196(probes 191869:191884)    	chr17:45475901-45530749(probes 191871:191876)    	chr17:45475113-45611706(probes 191868:191887)    	6.204e-16	 1.7693e-12		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	0	0	1	2	0	1	2	1	1	2	0	0	0	2	2	0	1	0	1	0	1	1	1	2	2	1	1	0	1	2	1	0	0	1	1	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	2	1	1	1	0	0	0	1	1	0	2	1	2	1	1	0	0	0	1	1	0	1	1	2	1	1	1	2	0	1	1	0	0	1	1	0	1	0	0	1	2	1	0	1	1	1	0	0	0	1	2	1	1	1	0	
Deletion Peak 35	17q21.31	chr17:46225340-46548561(probes 191958:191979)    	chr17:46331427-46494610(probes 191970:191973)    	chr17:46286375-46704659(probes 191969:191987)    	2.3633e-09	 1.3694e-05		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	2	0	0	1	2	0	1	0	1	1	1	0	0	0	1	1	0	1	2	1	0	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	2	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1	2	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	2	1	2	2	0	
Deletion Peak 36	18q23   	chr18:58451011-80373285(probes 198426:199965)    	chr18:75288701-76269070(probes 199889:199895)    	chr18:70325449-80373285(probes 199450:199965)    	0.0062985	   0.006145		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	1	0	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	
Deletion Peak 37	19p13.3 	chr19:1-4476232(probes 199966:200461)               	chr19:2576201-2640290(probes 200248:200249)        	chr19:1-10095917(probes 199966:201040)             	4.307e-15	 1.3186e-13		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	1	
Deletion Peak 38	19p12   	chr19:19733042-29207499(probes 202267:202693)    	chr19:20491762-20633336(probes 202360:202361)    	chr19:19680201-29207999(probes 202262:202695)    	7.1512e-05	   0.010339		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	1	2	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	0	1	
Deletion Peak 39	19q13.32	chr19:39928101-52277805(probes 203616:205106)    	chr19:46210728-46869677(probes 204375:204447)    	chr19:44392601-51861025(probes 204157:205047)    	0.0086986	    0.20039		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	0	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	
Deletion Peak 40	19q13.42	chr19:54720334-54786610(probes 205441:205473)    	chr19:54766974-54786610(probes 205457:205473)    	chr19:54664945-54880552(probes 205429:205495)    	1.6636e-10	 1.0684e-06		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	2	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	2	0	1	1	1	0	0	0	0	0	2	0	1	1	1	1	
Deletion Peak 41	19q13.43	chr19:56645701-58617616(probes 205729:205973)    	chr19:58000793-58066024(probes 205900:205906)    	chr19:55014527-58617616(probes 205518:205973)    	6.2455e-05	  0.0031842		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	1	1	1	0	0	1	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	0	0	0	2	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	
Deletion Peak 42	21q22.3 	chr21:41452735-46709983(probes 212623:213159)    	chr21:46441853-46556081(probes 213122:213134)    	chr21:41451057-46709983(probes 212622:213159)    	0.0013113	  0.0013035		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	
Deletion Peak 43	22q11.21	chr22:18370501-18749903(probes 213332:213350)    	chr22:18493601-18534099(probes 213337:213338)    	chr22:18191201-18987944(probes 213329:213358)    	3.2978e-05	  0.0026843		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	1	1	0	1	1	1	1	1	1	0	2	1	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	1	1	2	1	1	0	1	0	0	1	2	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	2	1	1	0	1	2	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	2	1	0	0	1	1	
Deletion Peak 44	22q13.33	chr22:50208846-50818468(probes 216309:216413)    	chr22:50579501-50594639(probes 216368:216369)    	chr22:40519601-50818468(probes 215416:216413)    	9.6014e-15	  2.662e-14		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	
