Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	X1032	X103	X1040	X106	X1097	X1098	X1172	X1177	X1192	X1196	X119	X120	X1230	X1237	X1265	X1269	X1283	X128	X1326	X1341	X1364	X137	X1410	X1419	X1471	X1499	X1530	X1548	X1552	X1568	X1580	X1582	X1593	X1605	X1634	X1652	X1677	X1689	X1718	X1751	X1851	X1922	X1928	X1979	X2090	X2120	X2152	X2176	X2212	X2316	X2354	X2357	X2360	X2362	X2374	X23	X2401	X2412	X2415	X2429	X2438	X2443	X2503	X2529	X2554	X2556	X2577	X2587	X2593	X2638	X2648	X2665	X2700	X2704	X2716	X2763	X2773	X2797	X2816	X2825	X2890	X2902	X2949	X2991	X2998	X300	X301	X3056	X3059	X3080	X3107	X3144	X3151	X3225	X3238	X3297	X3349	X3391	X342	X356	X429	X451	X472	X544	X592	X603	X655	X736	X80	X860	X88	X935	X93	X94	X970	X987	X991	
Deletion Peak  3	1q31.3  	chr1:196599768-196949699(probes 15837:15877)    	chr1:196745788-196932173(probes 15860:15875)    	chr1:196746101-196914647(probes 15861:15873)    	1.7384e-05	 0.00013279		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
Deletion Peak  4	1q44    	chr1:248638478-248739878(probes 21479:21483)    	chr1:248649980-248739878(probes 21480:21483)    	chr1:248681601-248739878(probes 21482:21483)    	0.0011078	  0.0065253		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	
Deletion Peak  5	2p25.3  	chr2:1-25741909(probes 21514:23250)                  	chr2:1-3197099(probes 21514:21681)                    	chr2:1-5722815(probes 21514:21810)                    	0.023355	   0.023281		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	
Deletion Peak  6	2q37.3  	chr2:234070102-242193529(probes 39746:40627)    	chr2:240616456-240718099(probes 40426:40437)    	chr2:235043301-242193529(probes 39799:40627)    	0.0044104	  0.0044104		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	
Deletion Peak  7	3p26.3  	chr3:1-2571599(probes 40628:40754)                   	chr3:1-207458(probes 40628:40628)                     	chr3:1-1175906(probes 40628:40707)                   	0.057761	    0.16501		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
Deletion Peak  8	3p12.1  	chr3:77645001-93877099(probes 47167:47948)        	chr3:84681835-86954432(probes 47690:47718)        	chr3:80442001-90234599(probes 47369:47940)        	0.03864	    0.13971		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	
Deletion Peak  9	3q29    	chr3:195729753-195866805(probes 56806:56860)    	chr3:195739792-195866805(probes 56808:56860)    	chr3:195770939-195779103(probes 56835:56836)    	0.0024767	  0.0024767		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Deletion Peak 10	4p16.3  	chr4:1-434474(probes 57190:57228)                      	chr4:1-124499(probes 57190:57196)                      	chr4:1-506899(probes 57190:57239)                      	0.0060007	   0.023281		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	1	0	1	1	1	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	
Deletion Peak 11	4p16.1  	chr4:8950301-9248799(probes 58063:58071)            	chr4:9210601-9244399(probes 58067:58069)            	chr4:8950301-9388999(probes 58063:58089)            	2.2686e-20	  4.952e-20		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	1	0	1	1	
Deletion Peak 12	4q13.2  	chr4:68349901-68647099(probes 61476:61494)        	chr4:68376701-68628899(probes 61479:61492)        	chr4:68470126-68517699(probes 61483:61484)        	0.092787	    0.20456		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	
Deletion Peak 13	4q13.2  	chr4:69214501-69484874(probes 61552:61576)        	chr4:69241576-69309624(probes 61555:61558)        	chr4:69250601-69414624(probes 61556:61567)        	9.7009e-06	 2.8244e-05		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1	
Deletion Peak 14	4q35.2  	chr4:185461053-190214555(probes 70560:70977)    	chr4:189474753-189937099(probes 70948:70949)    	chr4:177442301-190214555(probes 69813:70977)    	0.00035044	 0.00059197		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	
Deletion Peak 15	5q13.2  	chr5:70070451-70776999(probes 75053:75065)        	chr5:70110101-70776999(probes 75058:75065)        	chr5:45695901-119197699(probes 73736:78739)      	1.4381e-18	 1.8227e-17		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	1	0	0	1	1	1	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	0	0	1	1	1	0	0	
Deletion Peak 16	5q35.3  	chr5:180850701-181043546(probes 84470:84494)    	chr5:180982193-181043546(probes 84486:84494)    	chr5:180911601-181043546(probes 84476:84494)    	3.5089e-05	   0.013854		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	
Deletion Peak 17	6p25.3  	chr6:1-17291421(probes 84544:85929)                 	chr6:276239-393099(probes 84558:84574)                	chr6:346101-348799(probes 84567:84568)                	0.096434	    0.21381		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	
Deletion Peak 18	6p22.1  	chr6:29789851-29975199(probes 86872:86893)        	chr6:29830501-29904419(probes 86881:86883)        	chr6:29830701-29951299(probes 86882:86891)        	0.046471	   0.069244		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
Deletion Peak 19	6q27    	chr6:158506801-170805979(probes 96381:97648)    	chr6:167969301-168288599(probes 97341:97361)    	chr6:139374401-170805979(probes 94886:97648)    	7.639e-06	 7.3809e-06		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	1	1	0	0	0	0	1	1	1	1	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	0	1	0	1	0	1	
Deletion Peak 20	7p22.1  	chr7:5882701-5938679(probes 98235:98243)            	chr7:5883801-5938679(probes 98236:98243)            	chr7:1-16555649(probes 97649:99073)                 	1.8389e-07	 1.9641e-07		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	1	1	1	0	
Deletion Peak 21	7q22.1  	chr7:100966701-101018699(probes 105569:105601)  	chr7:100967013-101031261(probes 105570:105604)  	chr7:100992676-101002199(probes 105582:105590)  	0.0084022	  0.0085723		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	
Deletion Peak 22	8p23.1  	chr8:7333501-7360399(probes 111883:111887)          	chr8:7334001-7357599(probes 111884:111886)          	chr8:1-12704819(probes 111353:112325)               	2.8781e-14	 5.6795e-07		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	
Deletion Peak 23	8p23.1  	chr8:7822634-8184799(probes 111910:111933)          	chr8:7862101-8011099(probes 111915:111927)          	chr8:1-12704819(probes 111353:112325)               	2.7437e-12	   0.092787		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	
Deletion Peak 24	8p23.1  	chr8:12128501-12359499(probes 112309:112314)      	chr8:12128501-12359499(probes 112309:112314)      	chr8:1-12704819(probes 111353:112325)               	5.5674e-21	 9.2294e-18		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	0	
Deletion Peak 25	8q21.2  	chr8:78712101-89718742(probes 116675:117516)      	chr8:85642801-86084062(probes 117200:117205)      	chr8:85477301-86093993(probes 117198:117206)      	0.02484	   0.025357		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	
Deletion Peak 26	9p24.3  	chr9:117301-2029199(probes 121628:121732)            	chr9:198561-271899(probes 121649:121651)              	chr9:1-2039599(probes 121620:121735)                  	0.0080129	  0.0076986		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	
Deletion Peak 27	9q33.3  	chr9:126700397-127088899(probes 130180:130216)  	chr9:126843281-126962374(probes 130200:130204)  	chr9:126833617-126989959(probes 130197:130209)  	0.029893	    0.16501		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	
Deletion Peak 28	9q34.13 	chr9:133055929-133100099(probes 131357:131372)  	chr9:133056901-133093644(probes 131358:131371)  	chr9:133062201-133100411(probes 131360:131373)  	0.00075028	  0.0050632		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	
Deletion Peak 29	10q11.22	chr10:47474901-47581299(probes 135854:135865)    	chr10:47475201-47502199(probes 135855:135856)    	chr10:47447601-48201566(probes 135851:135915)    	3.8763e-09	 6.1701e-09		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	
Deletion Peak 30	10q23.31	chr10:82985401-114044276(probes 138508:141108)  	chr10:89681728-89709272(probes 138940:138941)    	chr10:87965501-91477299(probes 138812:139041)    	0.018015	   0.035866		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	
Deletion Peak 31	11p15.5 	chr11:1-4094899(probes 143133:143686)               	chr11:1207301-1267299(probes 143329:143354)        	chr11:1-2317099(probes 143133:143476)               	0.010086	   0.028702		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	1	1	1	1	1	0	0	1	1	1	0	0	1	0	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	
Deletion Peak 32	11p14.2 	chr11:23414575-28026884(probes 145430:145702)    	chr11:26983505-27013420(probes 145611:145612)    	chr11:25050101-27890999(probes 145542:145688)    	0.016915	   0.035866		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	
Deletion Peak 33	11q11   	chr11:55622741-55777656(probes 147210:147227)    	chr11:55632261-55665399(probes 147211:147214)    	chr11:55651301-55665399(probes 147213:147214)    	0.11269	    0.10943		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	
Deletion Peak 34	12p13.31	chr12:7794401-8059299(probes 155339:155371)        	chr12:7904001-8040199(probes 155357:155362)        	chr12:7832801-8043899(probes 155351:155364)        	0.02695	   0.026459		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Deletion Peak 35	12q24.33	chr12:72657001-133275309(probes 160586:166351)  	chr12:132030101-132045199(probes 166101:166102)	chr12:131989901-132199415(probes 166095:166133)	0.13524	    0.13971		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	
Deletion Peak 36	13q11   	chr13:1-18819299(probes 166352:166383)           	chr13:18183226-18233899(probes 166354:166361)    	chr13:1-27005976(probes 166352:167152)           	2.9341e-15	 8.8647e-14		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	1	0	0	0	1	1	0	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	
Deletion Peak 37	13q14.2 	chr13:18229401-59666599(probes 166361:169417)    	chr13:48284270-48462255(probes 168902:168915)    	chr13:38358301-49174324(probes 168132:168945)    	0.0060812	    0.06448		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	1	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	
Deletion Peak 38	14q11.2 	chr14:18629186-19751542(probes 173044:173123)    	chr14:19302201-19383866(probes 173086:173087)    	chr14:1-19995449(probes 173019:173146)           	8.4138e-09	 4.4565e-08		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	
